seller_id,sdr_id,sr_id,won_date,business_segment,lead_type,lead_behaviour_profile,business_type,first_contact_date,landing_page_id,origin,seller_acquisition_days,seller_days_withOlist,product_count,days_diff_estimated_delivered_avg,days_deliver_avg,hours_approve_avg,shipping_days_avg,review_score_avg,freight_value_avg,product_nunique,customer_nunique,order_nunique,total_sold,order_purchase_timestamp_mostrecent,order_delivered_customer_date_mostrecent,order_item_id_mostrecent,order_purchase_timestamp_first,order_delivered_customer_date_first,days_to_first_sale,won_month,contact_month
8c4e430c5e662c328d3c84d334871709,323cff2ceea1814239bc2c7e614d260d,9ae085775a198122c5586fa830ff7f2b,2018-07-13,pet,online_beginner,wolf,reseller,2018-04-20,58326e62183c14b0c03085c33b9fdc44,social,84,46,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,7,4
cfe94489ddd337d1e29e12f2a7205d10,4b339f9567d060bcea4f5136b9f5949e,9ae085775a198122c5586fa830ff7f2b,2018-01-22,construction_tools_house_garden,online_medium,missing,reseller,2018-01-09,b76ef37428e6799c421989521c0e5077,unknown,13,219,24,5.875,7.333333333333333,7.932754629629632,5.083333333333333,4.125,12.367499999999998,1,20,20,2376.0,2018-08-22,2018-08-24,3.0,2018-02-26,2018-03-12,35.0,1,1
c611f4ce9ce875bcc063fa97fd4d7d12,4b339f9567d060bcea4f5136b9f5949e,85fc447d336637ba1df43e793199fbc8,2018-03-19,construction_tools_house_garden,online_medium,cat,manufacturer,2018-03-15,da14b7e2eb0d1eecf65abbd05a31c87d,missing,4,162,1,-2.0,4.0,0.9563888888888888,3.0,4.0,13.25,1,1,1,319.0,2018-07-31,2018-08-04,1.0,2018-07-31,2018-08-04,133.0,3,3
376643e536ea9ab265065925112a876a,9d12ef1a7eca3ec58c545c678af7869c,fbf4aef3f6915dc0c3c97d6812522f6a,2018-05-17,household_utilities,industry,eagle,manufacturer,2018-05-11,22c29808c4f815213303f8933030604c,organic_search,6,104,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,5,5
196964603e568f36848694f9274a2acd,09285259593c61296eef10c734121d5b,2695de1affa7750089c0455f8ce27021,2018-05-02,music_instruments,online_small,eagle,reseller,2018-03-21,b76ef37428e6799c421989521c0e5077,unknown,42,119,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,5,3
189ca3538ce9f920cacf0f982cbe223b,9d12ef1a7eca3ec58c545c678af7869c,fbf4aef3f6915dc0c3c97d6812522f6a,2018-04-30,stationery,online_medium,cat,manufacturer,2018-04-16,22c29808c4f815213303f8933030604c,paid_search,14,121,5,8.8,4.4,54.65177777777778,1.4,3.8,12.534,4,4,4,419.0,2018-08-07,2018-08-08,2.0,2018-06-21,2018-06-27,52.0,4,4
7877194d40c496d36a88ae5957c5e7d1,a8387c01a09e99ce014107505b92388c,4ef15afb4b2723d8f3d81e51ec7afefe,2018-04-13,car_accessories,industry,cat,manufacturer,2018-04-06,22c29808c4f815213303f8933030604c,direct_traffic,7,138,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,4
9ffca1681e7428db3d75eb4b69ee9599,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328,2018-02-08,health_beauty,online_medium,missing,manufacturer,2018-01-30,ce1a65abd0973638f1c887a6efcfa82d,organic_search,9,202,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,2,1
382229d1e840115ffe3dbf5ff460e417,4b339f9567d060bcea4f5136b9f5949e,495d4e95a8cf8bbf8b432b612a2aa328,2018-03-27,household_utilities,online_big,shark,reseller,2018-03-22,22c29808c4f815213303f8933030604c,organic_search,5,154,49,9.416666666666666,8.520833333333334,8.354314058956918,6.958333333333333,4.26530612244898,17.748163265306122,24,46,46,4096.960000000002,2018-08-20,2018-08-30,2.0,2018-04-14,2018-04-23,18.0,3,3
5bc24d989e71e93c33e50a7782431b0e,9d12ef1a7eca3ec58c545c678af7869c,de63de0d10a6012430098db33c679b0b,2018-03-20,car_accessories,online_medium,cat,manufacturer,2018-03-16,b76ef37428e6799c421989521c0e5077,paid_search,4,161,17,15.529411764705882,8.764705882352942,2.477598039215687,7.529411764705882,4.352941176470588,34.61941176470588,9,17,17,3148.0000000000005,2018-08-21,2018-08-29,1.0,2018-05-02,2018-05-07,42.0,3,3
5e063e85d44b0f5c3e6ec3131103a57e,a8387c01a09e99ce014107505b92388c,495d4e95a8cf8bbf8b432b612a2aa328,2018-03-06,health_beauty,online_big,cat,reseller,2018-03-08,4aab772aeb9833c170d8ea5413e02eac,organic_search,-2,175,1,6.0,1.0,0.2063888888888889,1.0,5.0,7.42,1,1,1,22.9,2018-07-12,2018-07-13,1.0,2018-07-12,2018-07-13,127.0,3,3
164471825a8de8c31eb8cb9375b27243,068066e24f0c643eb1d089c7dd20cd73,fbf4aef3f6915dc0c3c97d6812522f6a,2018-03-07,computers,online_medium,cat,reseller,2018-03-06,37cf94070e940a694969304de58debe1,unknown,1,174,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,3
698f5fa55a5f73d0740e9d9a773e8093,9e4d1098a3b0f5da39b0bc48f9876645,495d4e95a8cf8bbf8b432b612a2aa328,2018-03-15,health_beauty,offline,eagle,reseller,2018-03-14,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,1,166,6,13.666666666666666,5.5,7.440879629629628,5.0,4.833333333333333,13.998333333333335,2,4,4,120.0,2018-06-20,2018-06-25,3.0,2018-06-12,2018-06-18,88.0,3,3
0f5f7caa3e6a2b466fabe6bfaf25b06b,9e4d1098a3b0f5da39b0bc48f9876645,c638112b43f1d1b86dcabb0da720c901,2018-03-26,audio_video_electronics,online_medium,cat,reseller,2018-02-28,65d9f9d71e562365e8b44037c2888d98,paid_search,26,155,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,2
e1dc0754bada9ee4cfe9713f22f61292,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,2018-03-02,toys,online_medium,eagle,reseller,2018-03-02,b76ef37428e6799c421989521c0e5077,organic_search,0,179,12,12.083333333333334,7.833333333333333,12.990694444444443,6.75,3.8333333333333335,22.064999999999998,4,12,12,885.0,2018-08-20,2018-08-28,1.0,2018-06-13,2018-06-22,102.0,3,3
e58a5b390e28abc0b216cfb0e07d27d7,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328,2018-01-19,bags_backpacks,online_medium,missing,reseller,2018-01-11,22c29808c4f815213303f8933030604c,organic_search,8,221,7,18.571428571428573,7.0,2.9260714285714293,5.714285714285714,4.857142857142857,20.66142857142857,3,7,7,1022.5999999999999,2018-08-09,2018-08-17,1.0,2018-04-25,2018-04-30,96.0,1,1
aae5e7b457a3c72ee230a47d98fceda5,fdb16d3cbbeb5798f2f66c4096be026d,9ae085775a198122c5586fa830ff7f2b,2018-01-17,bed_bath_table,industry,missing,manufacturer,2017-12-07,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search,41,224,7,18.285714285714285,11.857142857142858,22.354047619047623,6.428571428571429,4.142857142857143,20.109999999999996,2,5,5,604.8,2018-08-17,2018-08-30,3.0,2018-04-05,2018-04-18,78.0,1,12
dfa0c4c6229ab200a4a1336b4d7128ff,f42a2bd194f7802ab052a815c8de65b7,6565aa9ce3178a5caf6171827af3a9ba,2018-04-20,home_decor,online_medium,eagle,reseller,2018-04-10,1baca9df5850e5ba75545d8b2eb8d966,paid_search,10,130,86,14.511627906976743,9.186046511627907,7.920465116279074,8.348837209302326,4.011627906976744,20.54779069767442,35,77,77,4777.1,2018-08-23,2018-08-29,3.0,2018-05-02,2018-05-07,11.0,4,4
a31ed365258882cc2a1e25d6710704ea,370c9f455f93a9a96cbe9bea48e70033,6565aa9ce3178a5caf6171827af3a9ba,2018-04-30,audio_video_electronics,online_medium,eagle,reseller,2018-04-24,58326e62183c14b0c03085c33b9fdc44,social,6,120,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,4
53088c75f948b48a7ece173ac17f0c12,34d40cdaf94010a1d05b0d6212f9e909,068066e24f0c643eb1d089c7dd20cd73,2018-05-09,health_beauty,offline,eagle,reseller,2018-03-28,13fa6688e41e863dcbfdb4c6112c4c86,unknown,42,112,3,12.666666666666666,10.666666666666666,0.23287037037037037,7.666666666666667,5.0,18.176666666666666,2,3,3,261.70000000000005,2018-08-07,2018-08-15,1.0,2018-05-22,2018-06-04,13.0,5,3
eada4a0629faf243de4159916c10cd1a,fdb16d3cbbeb5798f2f66c4096be026d,2695de1affa7750089c0455f8ce27021,2018-03-06,health_beauty,online_big,cat,reseller,2018-01-30,21a104c3279681d9856b8a48723c4fee,other_publicities,35,175,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,1
0c1d290fe8e252b31ebc2ead30634efc,4b339f9567d060bcea4f5136b9f5949e,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-18,health_beauty,online_medium,eagle,reseller,2018-04-13,58326e62183c14b0c03085c33b9fdc44,organic_search,5,133,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,4
fd5564b7d093f9d64d1a5f223dfe43bc,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,2018-04-06,car_accessories,offline,cat,reseller,2018-02-16,b76ef37428e6799c421989521c0e5077,unknown,49,145,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,2
2e311c110b108aece4a48ab7165f28b3,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,2018-02-22,household_utilities,online_medium,missing,reseller,2018-01-29,9cc4d8fda1533429ac126a2ddf4ebf11,referral,24,187,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,2,1
da43bc6766501a2ad1aba35b09b7c9ac,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,2018-04-10,watches,offline,wolf,reseller,2018-04-02,36120633c8737035fbabf079082f4ec1,organic_search,8,140,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,4
4a4da369ad50f14d48337aa52eb826f5,068066e24f0c643eb1d089c7dd20cd73,6565aa9ce3178a5caf6171827af3a9ba,2018-01-29,health_beauty,online_medium,missing,reseller,2018-01-24,30077c17f2ec5010a82e37ad8925b95f,missing,5,211,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,1,1
05e107217c7266362fd44b75b2cd4cc4,f42a2bd194f7802ab052a815c8de65b7,85fc447d336637ba1df43e793199fbc8,2018-05-16,stationery,online_medium,wolf,reseller,2018-03-28,ce1a65abd0973638f1c887a6efcfa82d,organic_search,49,104,8,3.75,6.375,14.856597222222224,4.125,4.125,10.251249999999999,3,5,5,193.38000000000002,2018-08-21,2018-08-27,2.0,2018-06-29,2018-07-03,44.0,5,3
7f49fc7a8336278ab1287ed28d565258,370c9f455f93a9a96cbe9bea48e70033,2695de1affa7750089c0455f8ce27021,2018-04-20,food_supplement,industry,cat,manufacturer,2018-03-29,b76ef37428e6799c421989521c0e5077,unknown,22,130,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,3
c510bc1718f0f2961eaa42a23330681a,370c9f455f93a9a96cbe9bea48e70033,4ef15afb4b2723d8f3d81e51ec7afefe,2018-04-10,baby,online_big,eagle,reseller,2018-04-09,b76ef37428e6799c421989521c0e5077,unknown,1,140,13,8.916666666666666,6.583333333333333,13.629123931623932,5.083333333333333,4.0,73.9130769230769,11,13,13,12251.0,2018-08-13,2018-08-16,1.0,2018-04-17,2018-04-19,6.0,4,4
ae1e6f638fc33a9cdbc2871bf60c6635,068066e24f0c643eb1d089c7dd20cd73,56bf83c4bb35763a51c2baab501b4c67,2018-04-13,home_decor,online_medium,cat,manufacturer,2018-04-03,c70eb6fb5bd6e939b0d5ef32f21f61e8,direct_traffic,10,137,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,4
4c1c7281388a33dd06daac44f9fadbd1,9e4d1098a3b0f5da39b0bc48f9876645,4ef15afb4b2723d8f3d81e51ec7afefe,2018-03-08,stationery,online_medium,cat,reseller,2018-03-05,88740e65d5d6b056e0cda098e1ea6313,social,3,173,5,15.4,8.4,7.98111111111111,6.6,4.8,16.318,5,5,5,188.32,2018-06-20,2018-06-25,1.0,2018-04-04,2018-04-10,26.0,3,3
85ecf03781da592876b7844acc1b729f,f42a2bd194f7802ab052a815c8de65b7,060c0a26f19f4d66b42e0d8796688490,2018-04-30,health_beauty,online_medium,cat,reseller,2018-04-17,22c29808c4f815213303f8933030604c,organic_search,13,120,2,-0.5,15.0,36.110416666666666,13.0,4.5,21.95,2,2,2,251.0,2018-08-04,2018-08-15,1.0,2018-07-18,2018-08-07,78.0,4,4
968268a686aa05d1f529fb07dff08130,fdb16d3cbbeb5798f2f66c4096be026d,9ae085775a198122c5586fa830ff7f2b,2018-01-22,stationery,online_big,missing,reseller,2018-01-13,ce1a65abd0973638f1c887a6efcfa82d,referral,9,218,12,10.833333333333334,9.0,9.895717592592593,7.0,3.5,16.9625,4,12,12,4677.29,2018-08-10,2018-08-17,1.0,2018-01-26,2018-02-15,4.0,1,1
ae0728a2cb289dec6d1ceb0b7d6b82c5,4b339f9567d060bcea4f5136b9f5949e,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-10,health_beauty,online_medium,cat,reseller,2018-03-25,fe82aeadeaea2186478fe6353d6d5301,paid_search,16,141,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,3
8cd5c90bb5fe7f2d779c81bfd6d9ffcf,09285259593c61296eef10c734121d5b,fbf4aef3f6915dc0c3c97d6812522f6a,2018-04-17,health_beauty,online_medium,cat,reseller,2018-03-28,2f08471dfb83baef522f952438a36f6e,paid_search,20,134,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,3
2d2f1c1a4f518137df3e4d8d5f57beae,b90f87164b5f8c2cfa5c8572834dbe3f,6565aa9ce3178a5caf6171827af3a9ba,2018-05-16,health_beauty,online_beginner,eagle,manufacturer,2018-05-16,ce1a65abd0973638f1c887a6efcfa82d,organic_search,0,104,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,5,5
106ebccfb024488d2dd7aac29c9a20a3,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,2018-02-05,computers,online_beginner,missing,reseller,2018-01-23,22c29808c4f815213303f8933030604c,organic_search,13,204,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,2,1
e250d617a0ad591ba9bd663e584a895d,4b339f9567d060bcea4f5136b9f5949e,fbf4aef3f6915dc0c3c97d6812522f6a,2018-01-15,home_decor,online_beginner,missing,manufacturer,2018-01-02,22c29808c4f815213303f8933030604c,organic_search,13,226,20,13.45,7.8,8.423430555555557,5.95,2.8,15.039499999999999,9,8,8,904.1200000000002,2018-08-21,2018-08-22,7.0,2018-02-26,2018-03-13,42.0,1,1
1ab0c07336fcfada1d031cf1c9718ca7,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,2018-06-12,health_beauty,online_big,missing,reseller,2018-01-15,a7982125ff7aa3b2054c6e44f9d28522,organic_search,148,77,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,6,1
aa3d06427142ec11df8f7df0e159b71a,de63de0d10a6012430098db33c679b0b,495d4e95a8cf8bbf8b432b612a2aa328,2018-02-21,household_utilities,industry,missing,manufacturer,2018-01-29,b76ef37428e6799c421989521c0e5077,organic_search,23,188,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,2,1
50ca38cf4312fde2e0d35f6169208b54,34d40cdaf94010a1d05b0d6212f9e909,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-18,home_decor,offline,eagle,reseller,2017-10-04,10f5ac17ed7d6ee9a7d737ac1d2fcb32,email,226,102,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,5,10
7c51de0ab286204ce75ff42bf7c10d92,56bf83c4bb35763a51c2baab501b4c67,c638112b43f1d1b86dcabb0da720c901,2018-03-14,food_supplement,online_medium,missing,reseller,2018-02-08,ce1a65abd0973638f1c887a6efcfa82d,direct_traffic,34,167,4,15.0,9.5,6.672430555555555,8.25,4.5,37.41,3,4,4,759.0,2018-08-12,2018-08-28,1.0,2018-07-22,2018-08-01,129.0,3,2
6a53b90c3ad9e0b56d9fe5c69165fff5,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-05-09,fashion_accessories,online_medium,cat,manufacturer,2018-04-30,22c29808c4f815213303f8933030604c,organic_search,9,111,4,6.0,11.0,0.24166666666666667,10.5,3.5,13.75,2,2,2,139.78,2018-08-03,2018-08-07,2.0,2018-05-16,2018-06-04,7.0,5,4
e10575e8e45d5d8cedfc60d838ac286b,0a0fb2b07d841f84fb6714e35c723075,fbf4aef3f6915dc0c3c97d6812522f6a,2018-04-30,gifts,online_medium,eagle,reseller,2018-04-25,b76ef37428e6799c421989521c0e5077,unknown,5,120,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,4
11742f81550ac064cc9a40f67151d9ad,370c9f455f93a9a96cbe9bea48e70033,de63de0d10a6012430098db33c679b0b,2018-05-31,home_appliances,online_medium,wolf,reseller,2018-05-27,f017be4dbf86243af5c1ebed0cff36a2,paid_search,4,89,2,4.0,8.5,12.038888888888888,5.0,5.0,24.555,2,2,2,781.9,2018-08-17,2018-08-27,1.0,2018-08-02,2018-08-10,62.0,5,5
429e2324ee8c0a95b565f78b465e8a07,370c9f455f93a9a96cbe9bea48e70033,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-30,fashion_accessories,online_beginner,cat,manufacturer,2018-05-22,f017be4dbf86243af5c1ebed0cff36a2,email,8,90,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,5,5
e94b64dc6979b302a5a5be1662c83bb6,a8387c01a09e99ce014107505b92388c,85fc447d336637ba1df43e793199fbc8,2018-05-04,home_decor,online_medium,eagle,reseller,2018-04-25,358adb2fee9a122549618e46925a00a5,organic_search,9,117,2,15.0,8.5,22.669999999999998,6.0,5.0,15.870000000000001,2,2,2,306.89,2018-07-03,2018-07-11,1.0,2018-07-01,2018-07-11,58.0,5,4
52c53edae0e04256ecf6c407608e7e09,0a0fb2b07d841f84fb6714e35c723075,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-24,stationery,industry,eagle,manufacturer,2018-04-18,b76ef37428e6799c421989521c0e5077,unknown,6,126,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,4
45a9bd664803609f452cce925e21d24d,a8387c01a09e99ce014107505b92388c,85fc447d336637ba1df43e793199fbc8,2018-06-19,car_accessories,online_big,cat,reseller,2018-04-03,22c29808c4f815213303f8933030604c,organic_search,77,71,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,6,4
1444c08e64d55fb3c25f0f09c07ffcf2,fdb16d3cbbeb5798f2f66c4096be026d,495d4e95a8cf8bbf8b432b612a2aa328,2018-02-06,car_accessories,online_beginner,missing,reseller,2017-12-25,a7982125ff7aa3b2054c6e44f9d28522,organic_search,43,204,1,21.0,10.0,23.864166666666666,6.0,1.0,69.74,1,1,1,2749.0,2018-04-28,2018-05-08,1.0,2018-04-28,2018-05-08,80.0,2,12
99d4602ff2c719a03c6d8df853ebedf8,9d12ef1a7eca3ec58c545c678af7869c,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-25,household_utilities,industry,cat,manufacturer,2018-04-25,9fa37f5177115156b1814ffc237402a6,paid_search,0,125,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,4
d449188091598bf0dbd32c312570f168,34d40cdaf94010a1d05b0d6212f9e909,495d4e95a8cf8bbf8b432b612a2aa328,2018-06-29,audio_video_electronics,offline,shark,reseller,2017-08-16,87732658ba41d8775e8577df347a64db,social,317,60,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,6,8
a267686cbbbfe674d0834d3ad95df5bb,56bf83c4bb35763a51c2baab501b4c67,9ae085775a198122c5586fa830ff7f2b,2018-03-28,health_beauty,industry,missing,manufacturer,2018-01-29,b76ef37428e6799c421989521c0e5077,unknown,58,153,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,1
9f15313cc96cd611d45e63eab4170bf1,4b339f9567d060bcea4f5136b9f5949e,060c0a26f19f4d66b42e0d8796688490,2018-03-02,car_accessories,online_medium,wolf,reseller,2018-02-11,88740e65d5d6b056e0cda098e1ea6313,social,19,180,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,2
a1617fea9bff799a4d5b3db7a7baa713,f42a2bd194f7802ab052a815c8de65b7,4ef15afb4b2723d8f3d81e51ec7afefe,2018-07-06,audio_video_electronics,online_medium,eagle,reseller,2018-02-12,88740e65d5d6b056e0cda098e1ea6313,social,144,53,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,7,2
5f57db27027655e6c6a391601daa0258,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,2018-02-08,household_utilities,online_medium,missing,reseller,2018-02-06,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,2,202,1,7.0,14.0,0.14083333333333334,6.0,5.0,53.04,1,1,1,98.0,2018-08-14,2018-08-28,1.0,2018-08-14,2018-08-28,186.0,2,2
eb9267cccc90f1b49c8d2f9887c7dd97,a8387c01a09e99ce014107505b92388c,d3d1e91a157ea7f90548eef82f1955e3,2018-04-20,sports_leisure,online_medium,cat,reseller,2018-04-12,22c29808c4f815213303f8933030604c,organic_search,8,131,1,9.0,7.0,12.448888888888888,7.0,5.0,26.37,1,1,1,319.9,2018-05-06,2018-05-14,1.0,2018-05-06,2018-05-14,16.0,4,4
abbc2aa191ecd8fbb5be1701d7bb6ef4,34d40cdaf94010a1d05b0d6212f9e909,56bf83c4bb35763a51c2baab501b4c67,2018-05-21,sports_leisure,offline,cat,manufacturer,2018-05-15,22c29808c4f815213303f8933030604c,organic_search,6,99,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,5,5
ce616e1913288884e7742faac9d981db,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07,construction_tools_house_garden,online_big,cat,manufacturer,2018-04-26,22c29808c4f815213303f8933030604c,direct_traffic,11,113,24,11.454545454545455,7.090909090909091,1.6599537037037038,6.0,4.666666666666667,11.455416666666665,9,15,15,365.1,2018-08-21,2018-08-23,5.0,2018-05-19,2018-05-29,12.0,5,4
65b6aa01895e9ddce79b482da06dda9d,34d40cdaf94010a1d05b0d6212f9e909,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-13,toys,online_medium,shark,reseller,2018-04-12,b76ef37428e6799c421989521c0e5077,unknown,1,138,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,4
8ed21f7ffec3a30e915d8e85eb3c4f72,f42a2bd194f7802ab052a815c8de65b7,d3d1e91a157ea7f90548eef82f1955e3,2018-06-08,bed_bath_table,online_medium,eagle,reseller,2018-04-11,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,58,82,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,6,4
88cf19ec1fc2c58f161aee259d57142c,9d12ef1a7eca3ec58c545c678af7869c,85fc447d336637ba1df43e793199fbc8,2018-04-27,household_utilities,online_big,cat,reseller,2018-04-12,ce1a65abd0973638f1c887a6efcfa82d,organic_search,15,124,15,12.133333333333333,5.866666666666666,8.065796296296297,4.533333333333333,4.466666666666667,16.55466666666667,11,14,14,1507.96,2018-08-20,2018-08-25,1.0,2018-05-20,2018-05-23,23.0,4,4
1c16af6213cf83914774c6490065da81,09285259593c61296eef10c734121d5b,de63de0d10a6012430098db33c679b0b,2018-04-04,bed_bath_table,online_medium,cat,reseller,2018-03-20,e2e67cce16ad4e30e1f8962402480f17,unknown,15,146,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,3
0b1ca3ef18a63d7eb0c8897fa0849c08,fdb16d3cbbeb5798f2f66c4096be026d,6565aa9ce3178a5caf6171827af3a9ba,2018-01-29,health_beauty,industry,missing,manufacturer,2018-01-17,e492ee5eaf1697716985cc6f33f9cd9b,organic_search,12,212,1,5.0,6.0,26.0225,1.0,5.0,7.87,1,1,1,55.0,2018-04-12,2018-04-18,1.0,2018-04-12,2018-04-18,72.0,1,1
f3c38ab652836d21de61fb8314b69182,9d12ef1a7eca3ec58c545c678af7869c,4ef15afb4b2723d8f3d81e51ec7afefe,2018-03-28,computers,online_small,cat,reseller,2018-03-19,ce1a65abd0973638f1c887a6efcfa82d,paid_search,9,153,15,10.133333333333333,7.8,19.028333333333332,5.466666666666667,4.266666666666667,16.505999999999997,11,15,15,1581.0,2018-08-06,2018-08-13,1.0,2018-04-11,2018-04-18,13.0,3,3
d598f929fc44e1e38678e7f47250ec04,56bf83c4bb35763a51c2baab501b4c67,495d4e95a8cf8bbf8b432b612a2aa328,2018-04-20,car_accessories,industry,cat,reseller,2018-03-05,b76ef37428e6799c421989521c0e5077,organic_search,46,130,1,22.0,11.0,0.2580555555555556,6.0,5.0,37.4,1,1,1,69.9,2018-06-22,2018-07-03,1.0,2018-06-22,2018-07-03,62.0,4,3
f1fd6779d8d9afe83f4135a22903f22b,4b339f9567d060bcea4f5136b9f5949e,85fc447d336637ba1df43e793199fbc8,2018-03-20,pet,industry,cat,manufacturer,2018-03-12,b76ef37428e6799c421989521c0e5077,unknown,8,161,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,3
36637850ddda5031f5bcf5499dd955a3,9e4d1098a3b0f5da39b0bc48f9876645,4ef15afb4b2723d8f3d81e51ec7afefe,2018-04-11,household_utilities,online_medium,cat,reseller,2018-03-02,dff49c1e54630a22f1ca28fcc02daca0,unknown,40,140,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,3
134c69b4dff67e40a022dd8bf81e002e,0a0fb2b07d841f84fb6714e35c723075,85fc447d336637ba1df43e793199fbc8,2018-05-15,construction_tools_house_garden,offline,eagle,reseller,2018-05-08,22c29808c4f815213303f8933030604c,paid_search,7,105,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,5,5
34f563c82a85b99ae9e6d60db5fc2e28,09285259593c61296eef10c734121d5b,d3d1e91a157ea7f90548eef82f1955e3,2018-04-04,audio_video_electronics,online_medium,eagle,reseller,2018-04-03,22c29808c4f815213303f8933030604c,organic_search,1,146,8,11.625,10.125,11.601770833333331,7.375,4.625,30.775,4,8,8,2332.3,2018-08-06,2018-08-16,1.0,2018-04-13,2018-05-02,8.0,4,4
a7a9b880c49781da66651ccf4ba9ac38,9e4d1098a3b0f5da39b0bc48f9876645,85fc447d336637ba1df43e793199fbc8,2018-04-25,bed_bath_table,offline,cat,reseller,2018-03-21,b6885f18d203a61176418c1fb3764815,paid_search,35,125,4,11.5,8.75,16.77673611111111,7.75,3.75,16.3675,4,3,3,307.6,2018-07-06,2018-07-10,2.0,2018-05-16,2018-06-01,20.0,4,3
bf1f3d5402ed867f05bed505a3b2a05a,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-02-14,sports_leisure,offline,cat,reseller,2018-02-03,ce1a65abd0973638f1c887a6efcfa82d,unknown,11,196,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,2,2
ba87e2cbb33c1412290b8ccc37301672,4b339f9567d060bcea4f5136b9f5949e,060c0a26f19f4d66b42e0d8796688490,2018-03-07,food_drink,industry,wolf,manufacturer,2018-02-27,6b6c0934205e87702519d1cce24055f9,missing,8,174,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,2
